,rt,response,subj_idx,condition,z_x,x,a_population
28,0.4614456781335383,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
29,0.4894456781295402,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
30,0.4804456781295372,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
31,0.4834456781295382,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
32,0.43244567812952117,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
33,0.445445678133533,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
34,0.43844567813353064,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
35,0.4404456781335313,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
36,0.46544567813353965,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
37,0.43044567813352796,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
38,0.43944567813353097,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
39,0.44444567813353264,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
40,0.44344567812952485,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
41,0.4424456781295245,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
42,0.5624456781295646,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
43,0.454445678133536,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
44,0.4284456781335273,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
45,0.45044567813353464,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
46,0.4304456781295205,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
47,0.43944567813353097,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
48,0.4304456781295205,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
49,0.46244567813353865,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
50,0.478445678133544,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
51,0.43944567813353097,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
52,0.45044567813353464,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
53,0.4584456781335373,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
54,0.445445678133533,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
55,0.4414456781295242,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
56,0.4344456781335293,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
57,0.46544567813353965,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
58,0.505445678133553,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
59,0.43944567813353097,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
60,0.4334456781295215,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
61,0.45344567813353565,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
62,0.6014456781335851,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
63,0.4924456781295412,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
64,0.4304456781295205,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
65,0.47844567812953653,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
66,0.454445678133536,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
67,0.44744567813353364,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
68,0.43844567813353064,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
69,0.43244567812952117,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
70,0.4354456781295222,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
71,0.460445678133538,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
72,0.457445678133537,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
73,0.478445678133544,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
74,0.4394456781295235,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
75,0.4414456781295242,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
76,0.457445678133537,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
77,0.4334456781295215,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
78,0.4374456781335303,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
79,0.43344567813352897,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
80,0.4714456781295342,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
81,0.45544567812952885,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
82,0.460445678133538,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
83,0.4304456781295205,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
84,0.4394456781295235,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
85,0.4414456781295242,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
86,0.44644567812952585,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
87,0.45544567812952885,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
88,0.43744567812952284,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
89,0.4604456781295305,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
90,0.4414456781295242,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
91,0.43144567812952084,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
92,0.43244567812952117,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
93,0.4414456781295242,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
94,0.48544567812953887,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
95,0.5034456781295449,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
96,0.4354456781295222,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
97,0.43244567813352863,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
98,0.44344567812952485,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
99,0.4424456781295245,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
100,0.4434456781335323,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
101,0.45844567812952985,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
102,0.4364456781295225,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
103,0.48244567813354533,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
104,0.46544567813353965,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
105,0.44344567812952485,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
106,0.43244567812952117,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
107,0.4834456781295382,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
108,0.46644567813354,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
109,0.47044567812953386,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
110,0.4444456781295252,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
111,0.448445678133534,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
112,0.43144567812952084,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
113,0.4534456781295282,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
114,0.4714456781295342,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
115,0.44144567813353164,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
116,0.43044567813352796,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
117,0.4504456781295272,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
118,0.4884456781295399,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
119,0.4434456781335323,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
120,0.4594456781295302,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
121,0.43844567813353064,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
122,0.43744567812952284,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
123,0.5074456781335537,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
124,0.469445678133541,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
125,0.4424456781295245,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
126,0.44344567812952485,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
127,0.472445678133542,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
128,0.448445678133534,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
129,0.463445678133539,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
130,0.43844567813353064,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
131,0.445445678133533,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
132,0.5434456781335657,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
133,0.45344567813353565,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
134,0.4354456781295222,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
135,0.4454456781295255,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
136,0.46944567812953353,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
137,0.45544567812952885,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
138,0.43244567813352863,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
139,0.475445678133543,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
140,0.43544567813352963,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
141,0.44944567812952685,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
142,0.4404456781335313,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
143,0.448445678133534,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
144,0.48244567812953787,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
145,0.469445678133541,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
146,0.4504456781295272,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
147,0.46144567812953086,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
148,0.42844567812951984,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
149,0.43344567813352897,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
150,0.47144567813354166,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
151,0.4394456781295235,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
152,0.4734456781335423,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
153,0.4554456781335363,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
154,0.45044567813353464,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
155,0.46544567813353965,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
156,0.44044567812952384,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
157,0.469445678133541,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
158,0.4434456781335323,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
159,0.4614456781335383,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
160,0.43344567813352897,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
161,0.6034456781335857,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
162,0.49144567813354834,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
163,0.43344567813352897,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
164,0.4394456781295235,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
165,0.4474456781295262,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
166,0.5194456781295502,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
167,0.42944567812952017,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
168,0.475445678133543,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
169,0.4514456781295275,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
170,0.4334456781295215,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
171,0.5434456781335657,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
172,0.5014456781295442,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
173,0.4334456781295215,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
174,0.4544456781295285,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
175,0.4424456781295245,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
176,0.4444456781295252,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
177,0.4704456781335413,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
178,0.505445678133553,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
179,0.4444456781295252,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
180,0.4404456781335313,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
181,0.4314456781335283,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
182,0.45344567813353565,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
183,0.4384456781295232,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
184,0.43144567812952084,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
185,0.4394456781295235,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
186,0.46744567812953286,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
187,0.45844567812952985,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
188,0.4544456781295285,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
189,0.4424456781295245,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
190,0.4604456781295305,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
191,0.4404456781335313,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
192,0.4404456781335313,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
193,0.4344456781335293,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
194,0.47344567812953486,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
195,0.44244567813353197,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
196,0.4374456781335303,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
197,0.44244567813353197,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
198,0.42944567813352763,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
199,0.48544567813354633,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
200,0.34898632875826874,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
201,0.3189863287582587,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
202,0.3789863287622862,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
203,0.3629863287582734,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
204,0.3539863287582704,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
205,0.3169863287622655,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
206,0.3139863287622645,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
207,0.31498632876226484,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
208,0.3679863287582751,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
209,0.4069863287582881,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
210,0.3399863287622732,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
211,0.32898632875826206,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
212,0.40998632876229657,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
213,0.3279863287582617,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
214,0.32998632876226985,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
215,0.3709863287582761,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
216,0.34398632876227453,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
217,0.3229863287622675,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
218,0.3229863287622675,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
219,0.3219863287622672,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
220,0.31198632876226384,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
221,0.3899863287622899,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
222,0.3209863287582594,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
223,0.35498632875827074,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
224,0.3349863287622715,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
225,0.33198632875826306,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
226,0.33798632875826506,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
227,0.32398632876226785,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
228,0.3209863287582594,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
229,0.32898632875826206,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
230,0.31798632876226585,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
231,0.3269863287582614,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
232,0.36698632875827475,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
233,0.3559863287582711,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
234,0.3869863287622889,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
235,0.3229863287622675,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
236,0.34498632876227486,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
237,0.3679863287582751,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
238,0.34798632876227586,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
239,0.45298632875830347,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
240,0.34398632875826707,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
241,0.3319863287622705,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
242,0.3369863287622722,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
243,0.33198632875826306,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
244,0.3489863287622762,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
245,0.39798632876229256,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
246,0.31698632875825805,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
247,0.31998632875825905,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
248,0.3429863287622742,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
249,0.34998632875826907,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
250,0.41498632876229824,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
251,0.3119863287582564,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
252,0.34698632876227553,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
253,0.33298632876227086,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
254,0.35198632875826974,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
255,0.3559863287582711,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
256,0.3229863287622675,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
257,0.3379863287622725,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
258,0.32898632875826206,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
259,0.32998632876226985,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
260,0.32398632876226785,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
261,0.34298632875826673,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
262,0.42098632876230024,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
263,0.3399863287622732,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
264,0.35098632876227687,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
265,0.32298632875826006,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
266,0.31098632875825605,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
267,0.32098632876226685,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
268,0.3279863287622692,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
269,0.34798632876227586,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
270,0.3359863287582644,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
271,0.3189863287582587,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
272,0.3149863287582574,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
273,0.38498632875828076,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
274,0.3279863287582617,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
275,0.33298632876227086,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
276,0.3239863287582604,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
277,0.3299863287582624,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
278,0.3329863287582634,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
279,0.3169863287622655,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
280,0.32898632875826206,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
281,0.3129863287622642,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
282,0.3159863287582577,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
283,0.37298632875827675,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
284,0.34898632875826874,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
285,0.3209863287582594,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
286,0.4539863287583038,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
287,0.3569863287582714,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
288,0.34598632875826774,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
289,0.3359863287582644,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
290,0.32698632876226885,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
291,0.32098632876226685,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
292,0.3479863287582684,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
293,0.3259863287622685,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
294,0.3149863287582574,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
295,0.3619863287582731,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
296,0.32598632875826106,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
297,0.3159863287582577,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
298,0.35598632876227854,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
299,0.3169863287622655,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
300,0.34298632875826673,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
301,0.3349863287622715,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
302,0.36398632875827375,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
303,0.3309863287582627,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
304,0.3129863287622642,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
305,0.31998632875825905,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
306,0.3229863287622675,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
307,0.3319863287622705,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
308,0.3389863287582654,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
309,0.34998632875826907,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
