participant,nome,cognome,anno,mese,giorno,cellulare,sesso,esperimento,INFOSCREEN,TIME_start,TIME_end,TIME_total
s.eeac5db8-564d-4be7-bd65-6f3d271a34ea.txt,49566,49566,49566,49566,49566,49566,49566,"",0,2021-03-17-13-34,2021-03-17-13-43,9
s.a48b5631-426f-4b65-9a1e-c7ab06bd5275.txt,21089,21089,21089,21089,21089,21089,21089,"",0,2021-05-18-18-05,2021-05-18-18-13,8
s.79896b08-c439-4997-ac08-612f175c5051.txt,16078,16078,16078,16078,16078,16078,16078,"",0,2021-03-17-12-17,2021-03-17-12-25,8
s.401dcecf-8f65-44c6-84c8-b632fef1426d.txt,28040,28040,28040,28040,28040,28040,28040,"",0,2021-03-27-16-37,2021-03-27-16-49,12
s.2856dabb-4141-4cad-9187-d42253012a52.txt,2390,2390,2390,2390,2390,2390,2390,"",0,2021-05-12-15-31,"",""
s.8997f018-3715-4e1d-b680-f4ec863eee9c.txt,17658,17658,17658,17658,17658,17658,17658,"",0,2021-05-22-23-02,"",""
s.49e538e6-8a59-4411-b9f4-b16f817f823c.txt,24227,24227,24227,24227,24227,24227,24227,"",0,2020-12-02-16-19,2020-12-02-16-28,9
s.b0704c11-829d-4997-bf32-50feff31c63c.txt,28190,28190,28190,28190,28190,28190,28190,"",0,2021-03-16-22-04,2021-03-16-22-12,8
s.25e5eaee-8f66-454a-8c24-65419de86bf4.txt,29476,29476,29476,29476,29476,29476,29476,"",0,2020-12-07-09-19,2020-12-07-09-29,10
s.bfe58867-0528-46c1-97cc-5143abd607ed.txt,28546,28546,28546,28546,28546,28546,28546,"",0,2021-04-30-16-37,2021-04-30-16-45,8
s.96f825d5-0fa9-4ad9-9f40-30a74e503e37.txt,28210,28210,28210,28210,28210,28210,28210,"",0,2021-03-19-15-29,2021-03-19-15-38,9
s.b5b00ba9-0a1f-48cf-ba2c-3ec72bd4a699.txt,24395,24395,24395,24395,24395,24395,24395,"",0,2020-12-10-08-56,"",""
s.4a33b681-d9ac-4d47-a96b-af3e6a4b4494.txt,20961,20961,20961,20961,20961,20961,20961,"",0,2020-12-03-15-33,2020-12-03-15-42,9
s.b7c1bad3-2cb5-42ef-bc51-7fdf60a62322.txt,24976,24976,24976,24976,24976,24976,24976,"",0,2021-04-28-22-21,"",""
s.037a7e82-ff73-4d57-a5d1-d63214876b2e.txt,34199,34199,34199,34199,34199,34199,34199,"",0,2021-03-15-16-50,2021-03-15-16-58,8
s.537045cc-1505-405e-949e-bbc974db8e56.txt,21526,21526,21526,21526,21526,21526,21526,"",0,2021-03-17-11-48,2021-03-17-11-57,9
s.eb323add-cc61-414f-8dc7-e4ecf9b8f886.txt,26372,26372,26372,26372,26372,26372,26372,"",0,2021-03-16-09-58,2021-03-16-10-05,7
s.427e6740-3e65-4e28-95e5-3db9e7eb1443.txt,20374,20374,20374,20374,20374,20374,20374,"",0,2021-03-05-22-44,"",""
s.7f7f8213-f623-4261-a667-d9397e12cabe.txt,29525,29525,29525,29525,29525,29525,29525,"",0,2020-12-04-14-42,2020-12-04-15-03,21
s.b7fad715-5b25-4d57-b0ba-267b0fd2a525.txt,26025,26025,26025,26025,26025,26025,26025,"",0,2021-03-16-21-26,2021-03-16-21-34,8
s.643d67f0-ca57-4f9a-807c-1cd88958d2cd.txt,26817,26817,26817,26817,26817,26817,26817,"",0,2021-04-03-17-49,2021-04-03-17-57,8
s.236dc6b1-2dad-4261-b530-ab9f0d247eac.txt,27983,27983,27983,27983,27983,27983,27983,"",0,2021-03-26-10-02,2021-03-26-10-13,11
s.9cf9d35d-dd87-49e4-9027-cf0f3d70bbb3.txt,17508,17508,17508,17508,17508,17508,17508,"",0,2021-03-15-23-21,2021-03-15-23-30,9
s.6e648879-e674-4d7a-bf77-80f291338a5c.txt,19144,19144,19144,19144,19144,19144,19144,"",0,2021-03-16-17-39,2021-03-16-17-47,8
s.e4eee3b4-f863-4fb1-abe2-fa6674e6059c.txt,23153,23153,23153,23153,23153,23153,23153,"",0,2021-03-15-16-54,"",""
s.c30e0783-3e07-4a8c-8abe-84b0dd2a4a6f.txt,19368,19368,19368,19368,19368,19368,19368,"",0,2021-02-12-19-22,2021-02-12-19-30,8
s.0ea8f1a9-72c4-4b9c-93f0-ddfafa493647.txt,18726,18726,18726,18726,18726,18726,18726,"",0,2021-04-07-17-02,2021-04-07-17-09,7
s.f9d60524-e629-46dd-a49c-9d8ec56d53c4.txt,33365,33365,33365,33365,33365,33365,33365,"",0,2020-12-16-19-35,2020-12-16-19-48,13
s.a91837fd-72e3-4897-9ed8-1d449a068a46.txt,19508,19508,19508,19508,19508,19508,19508,"",0,2021-01-22-12-00,"",""
s.314e3124-40d0-4db5-b06b-0f0143cdcea8.txt,23301,23301,23301,23301,23301,23301,23301,"",0,2021-05-24-14-19,2021-05-24-14-29,10
s.15d60c8b-d9f9-4e4d-b261-c38e7171d27f.txt,20061,20061,20061,20061,20061,20061,20061,"",0,2021-02-25-12-33,2021-02-25-12-42,9
s.0b0ed2e6-d3e4-40d4-9334-86842657f5ac.txt,26567,26567,26567,26567,26567,26567,26567,"",0,2021-01-21-18-47,"",""
s.45e7716b-88d3-4fd5-bc00-e8525df96c42.txt,76496,76496,76496,76496,76496,76496,76496,"",0,2021-03-15-15-22,2021-03-15-15-33,11
s.11b3d04b-40fb-4593-8a4d-ebe7bd1cf872.txt,23603,23603,23603,23603,23603,23603,23603,"",0,2021-04-24-15-45,2021-04-24-15-54,9
s.f8f9e732-2e37-4d19-b7cd-48a31ba0319d.txt,22783,22783,22783,22783,22783,22783,22783,"",0,2021-03-15-18-35,2021-03-15-18-42,7
s.a3349c64-044f-4efa-b8ed-d688f82399a5.txt,22034,22034,22034,22034,22034,22034,22034,"",0,2021-03-15-19-24,"",""
s.10e5ff6b-9da3-43d0-8710-efead8225307.txt,23679,23679,23679,23679,23679,23679,23679,"",0,2021-03-18-23-41,"",""
s.51eeb53b-8759-437c-b42f-15b82c9f40f5.txt,12716,12716,12716,12716,12716,12716,12716,"",0,2021-01-22-19-55,2021-01-22-20-04,9
s.85b91783-0a5a-4307-a11b-509839bf0064.txt,517516,517516,517516,517516,517516,517516,517516,"",0,2021-05-21-19-06,2021-05-21-19-22,16
s.7b0d8f82-ca14-4d36-ab0b-340369117ce6.txt,17639,17639,17639,17639,17639,17639,17639,"",0,2021-03-17-18-34,2021-03-17-18-42,8
s.f78e21fa-67f3-4d87-a473-a3455aab1b7b.txt,30769,30769,30769,30769,30769,30769,30769,"",0,2021-03-15-20-25,"",""
s.3b3fee6c-d63c-4c8d-94a9-88e482988576.txt,24697,24697,24697,24697,24697,24697,24697,"",0,2021-03-16-21-01,2021-03-16-21-09,8
s.4b7b784d-728e-4de9-8a97-a0ebbe8d2630.txt,15092,15092,15092,15092,15092,15092,15092,"",0,2021-03-17-20-25,"",""
s.0b7730d8-7caa-45b6-a083-d4c052b2564c.txt,22307,22307,22307,22307,22307,22307,22307,"",0,2020-12-02-22-09,"",""
s.2ab9a93c-816a-4644-a789-6e7cf0976046.txt,36226,36226,36226,36226,36226,36226,36226,"",0,2020-12-03-19-56,"",""
s.d357bfad-6f3c-448a-8fb1-301b4f87822a.txt,74306,74306,74306,74306,74306,74306,74306,"",0,2021-03-17-10-16,2021-03-17-10-28,12
s.bae8e130-61e2-44e9-90e4-e961e4b001f5.txt,26732,26732,26732,26732,26732,26732,26732,"",0,2021-03-16-16-05,"",""
s.c3702b0a-53df-450d-a1cf-40784bfd63fe.txt,25517,25517,25517,25517,25517,25517,25517,"",0,2021-03-15-18-47,2021-03-15-18-56,9
s.6c30444d-5d18-4139-a1de-c01532d66c3d.txt,34519,34519,34519,34519,34519,34519,34519,"",0,2021-03-16-09-03,2021-03-16-09-12,9
s.6b7082b7-a684-45d3-8fe8-9f15c4d23446.txt,27668,27668,27668,27668,27668,27668,27668,"",0,2021-04-01-15-56,"",""
s.57228290-11ea-4bb5-ac05-200d5d1e9ad0.txt,26351,26351,26351,26351,26351,26351,26351,"",0,2020-12-02-16-27,2020-12-02-16-35,8
s.366e881d-6595-4978-bf0d-5498e92b5ea8.txt,195996,195996,195996,195996,195996,195996,195996,"",0,2021-03-16-19-27,2021-03-16-19-39,12
s.72b0d790-fcb2-49ce-9f88-5e63b61c22fc.txt,23261,23261,23261,23261,23261,23261,23261,"",0,2021-03-15-20-44,2021-03-15-20-53,9
s.56da2a32-a6ac-4dd0-b59a-5344056baaa4.txt,17421,17421,17421,17421,17421,17421,17421,"",0,2021-03-15-21-41,"",""
s.9db28d73-8576-4e77-bb86-b9049c6e3046.txt,22417,22417,22417,22417,22417,22417,22417,"",0,2021-03-25-16-48,2021-03-25-16-56,8
s.590fe330-cf6d-4224-bc6a-6426b7953836.txt,24387,24387,24387,24387,24387,24387,24387,"",0,2021-04-05-16-03,2021-04-05-16-12,9
s.b277bea4-ce50-4cdb-921b-cb10163a6898.txt,21623,21623,21623,21623,21623,21623,21623,"",0,2021-03-17-19-37,2021-03-17-19-44,7
s.915c383c-af78-4770-b24a-263d8e0ccdde.txt,19427,19427,19427,19427,19427,19427,19427,"",0,2021-03-27-18-23,"",""
s.6d6647a0-f081-4ac5-beff-d1958bcd50eb.txt,25814,25814,25814,25814,25814,25814,25814,"",0,2021-03-17-17-07,2021-03-17-17-15,8
s.0e0c584d-29f4-47d8-b4ae-79e58871cc4a.txt,19345,19345,19345,19345,19345,19345,19345,"",0,2020-12-17-11-58,2020-12-17-12-06,8
s.c1f404a1-3eda-436b-85b6-5b01eb81e113.txt,47253,47253,47253,47253,47253,47253,47253,"",0,2021-03-14-17-07,2021-03-14-17-16,9
s.5f7710e1-72ad-4684-8a49-ef42ef563bd4.txt,14090,14090,14090,14090,14090,14090,14090,"",0,2021-03-18-10-43,2021-03-18-10-50,7
s.bfcc5e45-fe27-4a33-9020-88d4cb6e0f4a.txt,15701,15701,15701,15701,15701,15701,15701,"",0,2021-03-15-14-52,2021-03-15-14-59,7
s.41a250b0-8fec-450b-8a88-c34659832122.txt,24266,24266,24266,24266,24266,24266,24266,"",0,2020-12-03-18-09,2020-12-03-18-16,7
s.6c96ed39-b400-4f28-b44e-7fadceace3d9.txt,2546920,2546920,2546920,2546920,2546920,2546920,2546920,"",0,2021-02-25-13-29,2021-02-25-14-27,58
s.470f8b57-6e53-4caa-a2b1-7bc3eb3ae650.txt,17601,17601,17601,17601,17601,17601,17601,"",0,2020-12-18-23-56,2020-12-19-00-03,7
s.1ce931dd-6c2d-4a6f-b0e7-daba76175639.txt,162404,162404,162404,162404,162404,162404,162404,"",0,2021-03-13-11-59,"",""
s.3651a55d-8caa-40f6-8775-06cdfbeeabdb.txt,21794,21794,21794,21794,21794,21794,21794,"",0,2021-03-24-19-28,2021-03-24-19-36,8
s.83bd50f0-4a4b-447d-ac7e-3f9363d27817.txt,"","","","","","","","",0,2021-03-16-16-43,"",""
s.853f6e40-884a-47e8-a36b-584d52e471a7.txt,35912,35912,35912,35912,35912,35912,35912,"",0,2021-03-17-15-08,2021-03-17-15-18,10
s.ecc9a6d3-5313-4a76-a461-87a925358209.txt,17812,17812,17812,17812,17812,17812,17812,"",0,2021-01-30-11-55,"",""
s.35e5ec08-be17-4a47-a10c-c43622a64d56.txt,29182,29182,29182,29182,29182,29182,29182,"",0,2020-12-03-11-28,2020-12-03-11-38,10
s.5a842a00-ca61-4277-9c66-8dde47a6e037.txt,26031,26031,26031,26031,26031,26031,26031,"",0,2021-03-23-21-31,2021-03-23-21-40,9
s.3afd9966-9ab3-4e24-a86b-38c7e067cc94.txt,21038,21038,21038,21038,21038,21038,21038,"",0,2021-03-15-16-55,2021-03-15-17-03,8
s.e5139a2e-f0ac-4d6d-84d6-7b7f68bb7470.txt,15161,15161,15161,15161,15161,15161,15161,"",0,2021-04-22-12-08,"",""
s.a0ebe86e-df83-4eb1-a3be-5f0115e812b0.txt,16645,16645,16645,16645,16645,16645,16645,"",0,2020-12-03-11-32,"",""
s.398a1f80-f0d0-49d4-8b8c-0770996b0d86.txt,16983,16983,16983,16983,16983,16983,16983,"",0,2021-01-22-12-02,"",""
s.fe94f21b-6841-436a-95c3-d0c2cda5c2da.txt,42813,42813,42813,42813,42813,42813,42813,"",0,2021-03-16-11-42,"",""
s.e315cff5-6d40-4233-a8d5-196fc6c32231.txt,20381,20381,20381,20381,20381,20381,20381,"",0,2021-03-16-19-46,2021-03-16-19-55,9
s.4cddff33-a960-4f52-b835-14f92fe99c01.txt,17979,17979,17979,17979,17979,17979,17979,"",0,2021-02-01-18-24,2021-02-01-18-34,10
s.f816eb6f-20a0-4114-b554-56dcb4e3c7d1.txt,19933,19933,19933,19933,19933,19933,19933,"",0,2021-03-18-15-35,2021-03-18-15-46,11
s.ee92f981-bdf9-4946-b1a8-4c8d315467c9.txt,23310,23310,23310,23310,23310,23310,23310,"",0,2021-05-12-19-57,2021-05-12-20-05,8
s.018380d0-180d-4255-8293-22ea3fda3789.txt,20145,20145,20145,20145,20145,20145,20145,"",0,2020-12-03-19-58,2020-12-03-20-05,7
s.17507894-71cd-4eaa-993d-eca09ae2837b.txt,19819,19819,19819,19819,19819,19819,19819,"",0,2021-03-22-21-52,"",""
s.5212d415-2db0-4882-9562-7b96ed78a684.txt,"","","","","","","","",0,2021-01-27-20-16,"",""
s.89b1fb78-542b-4a0b-81bb-93cd5302b48f.txt,38840,38840,38840,38840,38840,38840,38840,"",0,2021-01-13-21-37,2021-01-13-21-49,12
s.ab3ce644-32ec-4061-9f60-d500986a6217.txt,20689,20689,20689,20689,20689,20689,20689,"",0,2021-05-07-11-17,"",""
s.641107f4-6cfe-4d5d-812e-12215586fd4c.txt,22169,22169,22169,22169,22169,22169,22169,"",0,2021-03-16-13-53,2021-03-16-14-00,7
s.73377a91-ab6a-467b-b754-1a0299a7d173.txt,27507,27507,27507,27507,27507,27507,27507,"",0,2021-02-06-16-19,"",""
s.5178d120-41c4-4fc4-bce8-32a89c084196.txt,20646,20646,20646,20646,20646,20646,20646,"",0,2021-03-16-13-11,2021-03-16-13-20,9
s.5d9dd5ca-edb9-4060-8125-d1865c596e9c.txt,16610,16610,16610,16610,16610,16610,16610,"",0,2021-03-15-19-19,2021-03-15-19-26,7
s.5ed74ffb-9cb2-4303-9b01-7e37670f4226.txt,14610,14610,14610,14610,14610,14610,14610,"",0,2020-12-03-11-35,2020-12-03-11-43,8
s.4aadddb1-c2ef-435b-ba6a-e1a84a19af17.txt,18743,18743,18743,18743,18743,18743,18743,"",0,2021-05-20-20-20,2021-05-20-20-29,9
s.ab0d63b7-dd74-4d48-b26c-063d2aa5f38f.txt,20070,20070,20070,20070,20070,20070,20070,"",0,2021-03-16-12-43,2021-03-16-12-52,9
s.15293dd8-4eef-4a6c-bb5e-3f8543cad09c.txt,"","","","","","","","",0,2021-03-15-23-29,"",""
s.4d9cded6-c28e-43a4-b8bc-179611e29a93.txt,27523,27523,27523,27523,27523,27523,27523,"",0,2021-01-17-12-44,2021-01-17-12-53,9
s.d623a8a2-c0f1-4d20-ae79-3261c66b9acd.txt,21453,21453,21453,21453,21453,21453,21453,"",0,2021-03-18-15-49,2021-03-18-15-58,9
s.d99f1fb0-85d5-4bd7-862e-d74f903245e0.txt,19171,19171,19171,19171,19171,19171,19171,"",0,2021-01-28-14-46,2021-01-28-14-54,8
s.c3a05c33-7ce0-40cb-b749-419c7efa3223.txt,21411,21411,21411,21411,21411,21411,21411,"",0,2021-03-18-19-02,2021-03-18-19-10,8
s.5bf4f2f2-125a-48fc-8271-ac81ecb9a133.txt,54523,54523,54523,54523,54523,54523,54523,"",0,2021-03-16-15-24,"",""
s.db4fa38d-c57d-48c6-933c-1be40312fef0.txt,20657,20657,20657,20657,20657,20657,20657,"",0,2021-03-19-15-50,"",""
s.7df24aae-3be8-4620-b58e-757fde0b7575.txt,39848,39848,39848,39848,39848,39848,39848,"",0,2021-03-15-19-08,"",""
s.219d4047-97a8-439d-85e6-d16446acc3a5.txt,24028,24028,24028,24028,24028,24028,24028,"",0,2021-03-17-17-12,"",""
s.8ff44713-e2c6-4702-8adb-2436a8138c73.txt,16710,16710,16710,16710,16710,16710,16710,"",0,2021-03-15-14-37,"",""
s.b14d1303-0d22-4f8e-a43d-806959766463.txt,35697,35697,35697,35697,35697,35697,35697,"",0,2020-12-13-16-30,"",""
s.abc14ab9-88f0-4da7-b043-6e80f51e7e3c.txt,15053,15053,15053,15053,15053,15053,15053,"",0,2020-12-02-11-15,"",""
s.9170bcba-e104-41be-b253-37bc1ab1b744.txt,17274,17274,17274,17274,17274,17274,17274,"",0,2021-03-25-12-38,2021-03-25-12-46,8
s.3f4e9665-959f-49b0-aa6c-c4a5bb843399.txt,21827,21827,21827,21827,21827,21827,21827,"",0,2020-12-19-15-21,2020-12-19-15-36,15
s.431b8f6f-2f38-4c4f-98a8-5617b8054d2c.txt,27732,27732,27732,27732,27732,27732,27732,"",0,2021-01-20-12-27,2021-01-20-12-37,10
s.23a6c090-c6f5-4a60-9cba-d5ca3a852bed.txt,30579,30579,30579,30579,30579,30579,30579,"",0,2021-03-16-17-40,2021-03-16-17-48,8
s.0e88a221-3358-4751-871c-62c57e1bc347.txt,24956,24956,24956,24956,24956,24956,24956,"",0,2021-03-24-21-43,2021-03-24-21-54,11
s.84c992ea-efd2-4d4d-97d8-a84ad3bb069c.txt,122298,122298,122298,122298,122298,122298,122298,"",0,2021-03-16-09-42,"",""
s.e590470d-330b-4114-b451-96fa1ded4a0c.txt,23990,23990,23990,23990,23990,23990,23990,"",0,2021-03-16-20-07,"",""
s.f6bd7ffc-ea7e-41e4-b1e4-c11bfc81cbb9.txt,20425,20425,20425,20425,20425,20425,20425,"",0,2021-05-23-11-40,2021-05-23-11-48,8
s.1e251d21-5307-4324-96c1-2d41a7ac4abb.txt,20536,20536,20536,20536,20536,20536,20536,"",0,2021-01-27-20-07,2021-01-27-20-16,9
s.f08d1329-42d2-469e-9724-eec1c02e7c23.txt,21526,21526,21526,21526,21526,21526,21526,"",0,2021-05-18-13-35,2021-05-18-13-43,8
s.5212eaf7-a878-4460-8291-cf428c9c629c.txt,20591,20591,20591,20591,20591,20591,20591,"",0,2021-03-26-21-34,2021-03-26-21-47,13
s.bf8d535a-c212-464e-8b69-c154f146b805.txt,21433,21433,21433,21433,21433,21433,21433,"",0,2021-03-16-12-24,2021-03-16-12-32,8
s.fb58b7b1-2ec5-43f4-8950-d49e9cafa16d.txt,19673,19673,19673,19673,19673,19673,19673,"",0,2021-03-16-16-11,2021-03-16-16-19,8
s.85114fa1-0922-48e9-9f4b-e34a04581095.txt,27771,27771,27771,27771,27771,27771,27771,"",0,2021-03-17-16-15,"",""
s.11388901-8b1a-4400-b42a-d6c33c14c290.txt,13213,13213,13213,13213,13213,13213,13213,"",0,2021-04-15-08-49,"",""
s.ecaf53cc-a368-45fe-96df-d60d0402837b.txt,19937,19937,19937,19937,19937,19937,19937,"",0,2021-03-16-16-05,"",""
s.8cd2f4f0-69d4-493b-a08f-97ae977602c3.txt,16720,16720,16720,16720,16720,16720,16720,"",0,2021-03-24-17-56,2021-03-24-18-03,7
s.e39e5610-4255-4411-846d-48e2c29560e6.txt,18115,18115,18115,18115,18115,18115,18115,"",0,2020-12-07-10-48,"",""
s.2bdade95-3dbe-413a-a727-0586231ee188.txt,24713,24713,24713,24713,24713,24713,24713,"",0,2021-03-30-03-21,2021-03-30-03-28,7
s.0bb581bd-d123-4b58-87b5-7d91a8f81b8e.txt,18735,18735,18735,18735,18735,18735,18735,"",0,2021-03-05-15-55,2021-03-05-16-02,7
s.27063759-bf6b-4835-ae83-b7dcba30b80f.txt,18881,18881,18881,18881,18881,18881,18881,"",0,2021-04-15-08-39,2021-04-15-08-48,9
s.6e02c999-703f-4271-8df1-25c19dde4de5.txt,29575,29575,29575,29575,29575,29575,29575,"",0,2021-01-16-13-06,"",""
s.f5340ddb-50a1-4a96-9241-e5a726e3bc89.txt,14802,14802,14802,14802,14802,14802,14802,"",0,2021-03-15-18-26,"",""
s.7bf1f692-0fff-45b3-abf0-bd57106727a4.txt,16322,16322,16322,16322,16322,16322,16322,"",0,2020-12-07-10-48,2020-12-07-10-55,7
s.ed831b9e-4747-4e2b-893e-71bb4c527328.txt,28536,28536,28536,28536,28536,28536,28536,"",0,2021-01-09-12-05,2021-01-09-12-13,8
s.3d8bcc44-bf5e-43a4-a101-4a6714c4cca4.txt,24008,24008,24008,24008,24008,24008,24008,"",0,2021-03-16-15-35,2021-03-16-15-44,9
s.223a9335-0377-4312-b969-cf3d170cf15f.txt,19869,19869,19869,19869,19869,19869,19869,"",0,2021-03-23-14-26,"",""
s.a41d05fd-fba3-420e-b4e2-8a7f8c667086.txt,105784,105784,105784,105784,105784,105784,105784,"",0,2021-03-18-15-32,2021-03-18-15-41,9
s.7165d3c5-a168-4d1e-8735-f26b7bca96e4.txt,26617,26617,26617,26617,26617,26617,26617,"",0,2021-01-08-15-11,"",""
s.f0ba5226-1421-436c-b40d-b64d95fa32ef.txt,20349,20349,20349,20349,20349,20349,20349,"",0,2021-03-19-18-48,2021-03-19-18-58,10
s.c21220b0-557c-43a1-b47b-d64f8a3fafaf.txt,"","","","","","","","",0,2021-03-17-11-17,"",""
s.a8186bcd-70b3-4d92-9980-cc52bd3d9939.txt,23298,23298,23298,23298,23298,23298,23298,"",0,2021-03-16-17-51,2021-03-16-17-59,8
s.939181ae-2968-4491-a62d-5718b7238484.txt,24538,24538,24538,24538,24538,24538,24538,"",0,2021-03-23-17-34,2021-03-23-17-43,9
s.78138788-4588-429a-ad84-ccbdab9badb4.txt,16743,16743,16743,16743,16743,16743,16743,"",0,2020-12-02-22-10,2020-12-02-22-18,8
s.2349a016-171d-489e-ab1c-316d2ead554a.txt,29537,29537,29537,29537,29537,29537,29537,"",0,2020-12-03-14-33,"",""
s.63eac852-647c-4d6f-b9af-9009785dbdf8.txt,27104,27104,27104,27104,27104,27104,27104,"",0,2021-03-17-17-13,2021-03-17-17-23,10
s.5b2d1135-2577-45db-98e8-06a11b45e04d.txt,25037,25037,25037,25037,25037,25037,25037,"",0,2021-03-15-20-51,2021-03-15-20-59,8
s.c851b4bd-7471-4d79-8153-b2945767df93.txt,22942,22942,22942,22942,22942,22942,22942,"",0,2020-12-03-15-55,2020-12-03-16-04,9
s.bb254f97-ef99-4e7c-af6c-49b4e9d4a83a.txt,20889,20889,20889,20889,20889,20889,20889,"",0,2021-04-29-14-43,2021-04-29-14-53,10
s.eb036558-f3ec-4019-8633-c4f251fa8c2a.txt,29692,29692,29692,29692,29692,29692,29692,"",0,2021-03-15-17-25,2021-03-15-17-34,9
s.9d5d8017-c9f5-45f4-a989-30631e48c73f.txt,14912,14912,14912,14912,14912,14912,14912,"",0,2021-03-20-17-37,2021-03-20-17-44,7
s.f1820571-a222-4cd0-9553-fd7dc1f69620.txt,23508,23508,23508,23508,23508,23508,23508,"",0,2021-03-19-15-52,2021-03-19-16-00,8
s.443c77d7-e776-4ca3-985c-b69cb60d81fd.txt,20459,20459,20459,20459,20459,20459,20459,"",0,2020-12-03-10-19,2020-12-03-10-29,10
s.df611d23-0691-4363-94ee-7caefb8ca761.txt,20782,20782,20782,20782,20782,20782,20782,"",0,2021-03-27-16-33,"",""
s.0efc5bcc-d701-4f5c-9437-06d080868bed.txt,15950,15950,15950,15950,15950,15950,15950,"",0,2021-03-15-18-27,2021-03-15-18-35,8
s.a973bcc4-0914-4def-aad1-441428462644.txt,19353,19353,19353,19353,19353,19353,19353,"",0,2021-06-15-10-50,2021-06-15-10-57,7
s.dd9becb4-3213-41ef-a320-d7d4b66d3734.txt,25882,25882,25882,25882,25882,25882,25882,"",0,2021-03-15-15-10,2021-03-15-15-19,9
s.0c5018c8-b4b6-4a39-b79a-5f2d182d45ca.txt,32122,32122,32122,32122,32122,32122,32122,"",0,2021-01-22-19-54,"",""
s.d6db0053-e5d3-4bf7-88b8-21d62338b95f.txt,93065,93065,93065,93065,93065,93065,93065,"",0,2021-04-28-15-38,2021-04-28-15-49,11
s.f5e052a5-5f0d-402f-8f85-0f5a4e2734df.txt,24274,24274,24274,24274,24274,24274,24274,"",0,2021-03-19-10-19,"",""
s.0b8e0dc4-a790-4287-81d4-89a99d08ac69.txt,19837,19837,19837,19837,19837,19837,19837,"",0,2021-03-15-15-07,2021-03-15-15-15,8
s.c910be28-0ad9-46c2-be3f-a308f29a672c.txt,20071,20071,20071,20071,20071,20071,20071,"",0,2021-05-11-16-44,2021-05-11-16-52,8
s.b1ea223e-262b-4bda-abd0-3ab9ea9ecb57.txt,16491,16491,16491,16491,16491,16491,16491,"",0,2021-03-25-20-33,2021-03-25-20-42,9
s.fa6b2b61-c1f9-4528-a04b-06688dc36e64.txt,16001,16001,16001,16001,16001,16001,16001,"",0,2021-03-15-17-02,2021-03-15-17-09,7
s.3c1211ce-6802-4c8e-b5e5-88ec5132ef41.txt,16363,16363,16363,16363,16363,16363,16363,"",0,2021-05-18-17-11,2021-05-18-17-21,10
s.d6b3e80f-6176-4207-9613-7d6656d9631d.txt,31341,31341,31341,31341,31341,31341,31341,"",0,2021-03-15-19-09,2021-03-15-20-10,61
s.00689490-6e8c-4260-a1f3-07d01305f964.txt,24986,24986,24986,24986,24986,24986,24986,"",0,2021-01-07-17-08,2021-01-07-17-17,9
s.495a10df-0569-4241-86e8-390bead14f74.txt,17002,17002,17002,17002,17002,17002,17002,"",0,2021-11-12-10-47,"",""
s.03a2c974-32ac-4170-a443-a8f7ab6cd9cd.txt,31040,31040,31040,31040,31040,31040,31040,"",0,2021-03-15-18-11,2021-03-15-18-20,9
